"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","75","","34.43","1","11.35","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","100","","34.38","1","11.25","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","125","","34.4","1","11.28","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","150","","34.3","1","11.12","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","200","","34.18","1","10.22","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","250","","34.01","1","7.26","1","","","","","",""
"정선해양관측","103-11","1978-03-23 16:05:00","131.233","36.505","0","300","","34.05","1","5.22","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","0","","34.39","1","11.34","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","10","","34.39","1","11.43","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","20","","34.39","1","11.36","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","30","","34.34","1","11.3","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","50","","34.31","1","11.02","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","75","","34.25","1","10.63","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","100","","34.16","1","9.7","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","125","","34.07","1","7.87","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","150","","33.91","1","2.76","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","200","","33.91","1","1.5","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","250","","33.91","1","1.07","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","300","","33.96","1","0.9","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","400","","34","1","0.78","1","","","","","",""
"정선해양관측","103-11","1978-04-12 21:25:00","131.233","36.505","0","500","","34.1","1","0.69","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","0","","34.52","1","15.51","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","10","","34.52","1","15","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","20","","34.52","1","14.59","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","30","","34.51","1","14.31","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","50","","34.55","1","13.79","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","75","","34.55","1","12.51","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","100","","34.49","1","12.07","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","125","","34.45","1","11.4","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","150","","34.39","1","10.99","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","200","","34.27","1","8.69","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","250","","34.05","1","4.13","1","","","","","",""
"정선해양관측","103-11","1978-05-13 23:40:00","131.233","36.505","0","300","","34.03","1","2.27","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","0","","33.24","1","18.46","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","10","","33.95","1","18.35","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","20","","33.86","1","18.12","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","30","","34.41","1","16.5","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","50","","34.46","1","14.1","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","75","","34.46","1","12.68","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","100","","34.47","1","12.18","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","125","","34.32","1","11.8","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","150","","34.28","1","10.9","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","200","","34.25","1","9.84","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","250","","34.13","1","8","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","300","","33.97","1","4.35","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","400","","33.92","1","1.97","1","","","","","",""
"정선해양관측","103-11","1978-06-15 04:15:00","131.233","36.505","0","500","","33.93","1","1.2","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","0","","33.3","1","26.87","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","10","","33.48","1","26.67","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","20","","34.04","1","19.29","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","30","","34.26","1","17.18","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","50","","34.37","1","16.08","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","75","","34.4","1","15.63","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","100","","34.42","1","13.71","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","125","","34.44","1","13.1","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","150","","34.44","1","12.8","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","200","","34.38","1","8.53","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","250","","99.999","4","2.28","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","300","","34.17","1","1.18","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","400","","34.15","1","0.77","1","","","","","",""
"정선해양관측","103-11","1978-08-12 23:00:00","131.233","36.505","0","500","","34.15","1","0.59","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","0","","33.55","1","20.41","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","10","","33.45","1","20.67","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","20","","33.44","1","20.6","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","30","","33.45","1","20.55","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","50","","33.52","1","20.4","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","75","","34.14","1","17.35","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","100","","34.26","1","15.9","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","125","","34.37","1","14.65","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","150","","34.45","1","11.94","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","200","","34.35","1","10.05","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","250","","34.25","1","7.3","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","300","","34.13","1","2.13","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","400","","34.07","1","1.28","1","","","","","",""
"정선해양관측","103-11","1978-10-18 20:25:00","131.233","36.505","0","500","","34.09","1","0.99","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","0","","34.2","1","16.5","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","10","","34.22","1","16.8","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","20","","34.21","1","16.75","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","30","","34.21","1","16.71","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","50","","34.21","1","16.6","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","75","","34.21","1","16.66","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","100","","34.13","1","16.04","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","125","","34.19","1","15.58","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","150","","34.33","1","13.08","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","200","","34.22","1","8.2","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","250","","34.08","1","4.3","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","300","","34.02","1","1.82","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","400","","34.05","1","1.1","1","","","","","",""
"정선해양관측","103-11","1978-12-08 18:20:00","131.233","36.505","0","500","","34.04","1","0.85","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","0","","34.34","1","11.35","1","","","","","15","2"
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","10","","34.29","1","11.21","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","20","","34.31","1","10.82","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","30","","34.28","1","10.85","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","50","","34.31","1","10.52","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","75","","34.31","1","10.4","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","100","","34.29","1","10.21","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","125","","34.18","1","9.9","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","150","","34.15","1","9.69","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","200","","34.08","1","6.85","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","250","","33.98","1","3.25","1","","","","","",""
"정선해양관측","103-12","1978-03-23 14:15:00","131.5517","36.505","0","300","","34.06","1","1.98","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","0","","34.48","1","15.03","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","10","","34.55","1","14.68","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","20","","34.56","1","14.43","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","30","","34.56","1","13.43","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","50","","34.55","1","13","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","75","","34.52","1","12.62","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","100","","34.53","1","12.1","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","125","","34.5","1","11.7","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","150","","34.4","1","11","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","200","","34.36","1","10.58","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","250","","34.21","1","9.49","1","","","","","",""
"정선해양관측","103-12","1978-05-14 01:40:00","131.5517","36.505","0","300","","34.22","1","8.27","1","","","","","",""
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","0","","34.45","1","11.41","1","","","","","15","2"
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","10","","34.45","1","10.4","1","","","","","",""
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","20","","34.49","1","11.35","1","","","","","",""
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","30","","34.51","1","11.25","1","","","","","",""
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","50","","34.38","1","10.8","1","","","","","",""
"정선해양관측","103-13","1978-03-23 12:15:00","131.8533","36.505","0","75","","34.34","1","10.65","1","","","","","",""
